矩形软_循环1,20250622_192611,1750591571.0749002,2,264.0,12.0,350.9,0,0,674,674,874,0,14
矩形软_循环1,20250622_192611,1750591571.0749002,3,51.3,47.4,178.112,0,0,674,674,874,0,14
矩形软_循环1,20250622_192611,1750591571.074916,1,-167.85,-345.45,-108.658,0,0,665,665,865,0,15
矩形软_循环1,20250622_192611,1750591571.074916,2,262.8,11.55,350.658,0,0,665,665,865,0,15
矩形软_循环1,20250622_192611,1750591571.074916,3,49.95,48.0,179.322,0,0,665,665,865,0,15
矩形软_循环1,20250622_192611,1750591571.074931,1,-171.0,-353.4,-107.69,0,0,656,656,856,0,16
矩形软_循环1,20250622_192611,1750591571.074931,2,263.7,11.7,352.11,0,0,656,656,856,0,16
矩形软_循环1,20250622_192611,1750591571.074931,3,50.1,49.5,180.048,0,0,656,656,856,0,16
矩形软_循环1,20250622_192611,1750591571.074945,1,-180.0,-351.45,-118.096,0,0,647,647,847,0,17
矩形软_循环1,20250622_192611,1750591571.074945,2,262.65,11.55,353.078,0,0,647,647,847,0,17
矩形软_循环1,20250622_192611,1750591571.074945,3,49.65,49.05,181.016,0,0,647,647,847,0,17
矩形软_循环1,20250622_192611,1750591571.0749605,1,-194.55,-360.15,-107.206,0,0,638,638,838,0,18
矩形软_循环1,20250622_192611,1750591571.0749605,2,261.75,10.95,350.9,0,0,638,638,838,0,18
矩形软_循环1,20250622_192611,1750591571.0749605,3,49.35,49.65,180.048,0,0,638,638,838,0,18
矩形软_循环1,20250622_192611,1750591571.0749743,1,-212.7,-401.4,-112.288,0,0,629,629,829,0,19
矩形软_循环1,20250622_192611,1750591571.0749743,2,261.45,11.7,354.772,0,0,629,629,829,0,19
矩形软_循环1,20250622_192611,1750591571.0749743,3,48.3,49.8,182.468,0,0,629,629,829,0,19
矩形软_循环1,20250622_192611,1750591571.0749872,1,-234.0,-421.35,-128.986,0,0,620,620,820,0,20
矩形软_循环1,20250622_192611,1750591571.0749872,2,260.85,11.7,354.046,0,0,620,620,820,0,20
矩形软_循环1,20250622_192611,1750591571.0749872,3,47.4,50.25,181.258,0,0,620,620,820,0,20
矩形软_循环1,20250622_192611,1750591571.0750005,1,-259.35,-431.25,-130.438,0,0,611,611,811,0,21
矩形软_循环1,20250622_192611,1750591571.0750005,2,260.4,11.85,355.74,0,0,611,611,811,0,21
矩形软_循环1,20250622_192611,1750591571.0750005,3,47.55,50.85,181.016,0,0,611,611,811,0,21
矩形软_循环1,20250622_192611,1750591571.0750163,1,-262.2,-441.45,-143.022,0,0,602,602,802,0,22
矩形软_循环1,20250622_192611,1750591571.0750163,2,259.2,11.55,355.74,0,0,602,602,802,0,22
矩形软_循环1,20250622_192611,1750591571.0750163,3,45.75,49.95,183.436,0,0,602,602,802,0,22
矩形软_循环1,20250622_192611,1750591571.0750296,1,-303.6,-462.15,-138.182,0,0,593,593,793,0,23
矩形软_循环1,20250622_192611,1750591571.0750296,2,256.8,0.3,340.252,0,0,593,593,793,0,23
矩形软_循环1,20250622_192611,1750591571.0750296,3,43.05,51.3,183.92,0,0,593,593,793,0,23
矩形软_循环1,20250622_192611,1750591571.0750422,1,-347.4,-508.95,-107.206,0,0,584,584,784,0,24
矩形软_循环1,20250622_192611,1750591571.0750422,2,310.05,-61.35,361.064,0,0,584,584,784,0,24
矩形软_循环1,20250622_192611,1750591571.0750422,3,42.9,50.55,184.646,0,0,584,584,784,0,24
矩形软_循环1,20250622_192611,1750591571.0750566,1,-406.8,-586.05,-30.25,0,0,575,575,775,0,25
矩形软_循环1,20250622_192611,1750591571.0750566,2,412.05,-106.2,422.29,0,0,575,575,775,0,25
矩形软_循环1,20250622_192611,1750591571.0750566,3,41.55,49.95,184.888,0,0,575,575,775,0,25
矩形软_循环1,20250622_192611,1750591571.0750709,1,-418.35,-602.4,-12.826,0,0,566,566,766,0,26
矩形软_循环1,20250622_192611,1750591571.0750709,2,417.15,-105.75,433.422,0,0,566,566,766,0,26
矩形软_循环1,20250622_192611,1750591571.0750709,3,41.85,50.25,184.646,0,0,566,566,766,0,26
矩形软_循环1,20250622_192611,1750591571.0750854,1,-441.6,-638.7,173.272,0,0,557,557,757,0,27
矩形软_循环1,20250622_192611,1750591571.0750854,2,525.75,-160.5,384.78,0,0,557,557,757,0,27
矩形软_循环1,20250622_192611,1750591571.0750854,3,38.85,48.45,185.13,0,0,557,557,757,0,27
矩形软_循环1,20250622_192611,1750591571.0751007,1,-437.25,-635.1,192.874,0,0,548,548,748,0,28
矩形软_循环1,20250622_192611,1750591571.0751007,2,538.2,-165.0,391.798,0,0,548,548,748,0,28
矩形软_循环1,20250622_192611,1750591571.0751007,3,39.6,47.55,185.13,0,0,548,548,748,0,28
矩形软_循环1,20250622_192611,1750591571.075114,1,-417.45,-599.55,273.944,0,0,539,539,739,0,29
矩形软_循环1,20250622_192611,1750591571.075114,2,590.25,-208.05,323.796,0,0,539,539,739,0,29
矩形软_循环1,20250622_192611,1750591571.075114,3,34.2,46.2,185.614,0,0,539,539,739,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192625,1750591585.7422738,1,-340.8,-529.2,-69.696,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192625,1750591585.743612,2,298.95,8.4,393.25,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192625,1750591585.744767,3,59.4,42.75,173.514,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192626,1750591586.2586102,1,-334.8,-521.4,-69.212,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192626,1750591586.2599547,2,301.05,10.65,394.46,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192626,1750591586.2611382,3,58.5,42.9,171.578,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192626,1750591586.7253063,1,-333.75,-518.55,-69.938,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192626,1750591586.7266064,2,307.2,10.8,394.702,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192626,1750591586.7276983,3,59.4,43.35,172.546,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192627,1750591587.2408118,1,-326.25,-510.75,-69.938,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192627,1750591587.2436926,2,300.15,10.5,395.67,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192627,1750591587.2450078,3,58.2,43.35,174.724,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192627,1750591587.7585022,1,-326.85,-513.3,-73.326,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192627,1750591587.759841,2,300.9,10.65,396.396,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192627,1750591587.7610316,3,57.3,44.4,174.24,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192628,1750591588.2440858,1,-324.9,-511.35,-75.746,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192628,1750591588.2455142,2,300.15,9.6,394.944,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192628,1750591588.2467525,3,56.85,44.7,174.966,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192628,1750591588.759478,1,-322.35,-508.95,-78.408,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192628,1750591588.7608023,2,298.65,10.05,398.574,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192628,1750591588.7638423,3,56.7,44.55,174.24,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192629,1750591589.2274034,1,-319.5,-505.95,-81.312,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192629,1750591589.2286968,2,296.1,10.65,401.236,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192629,1750591589.2298734,3,55.5,44.85,175.692,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192629,1750591589.7461553,1,-316.2,-503.4,-84.458,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192629,1750591589.74748,2,297.75,9.45,399.542,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192629,1750591589.7486281,3,54.3,45.45,177.144,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192630,1750591590.2598786,1,-314.4,-501.3,-87.362,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192630,1750591590.2611628,2,298.5,10.5,398.574,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192630,1750591590.2622683,3,54.15,45.75,176.66,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192630,1750591590.7494578,1,-311.85,-498.75,-89.056,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192630,1750591590.7509007,2,296.4,10.8,401.962,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192630,1750591590.75223,3,53.25,46.5,177.628,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192631,1750591591.222555,1,-309.45,-496.5,-90.024,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192631,1750591591.2238495,2,296.4,9.6,402.93,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192631,1750591591.2251108,3,52.8,46.35,177.87,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192632,1750591592.006707,1,-307.05,-494.85,-92.202,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192632,1750591592.0080588,2,295.35,10.65,402.93,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192632,1750591592.009219,3,51.6,47.7,179.806,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192632,1750591592.2561755,1,-304.95,-491.55,-93.412,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192632,1750591592.2590759,2,294.9,9.9,404.382,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192632,1750591592.2603154,3,51.6,47.25,178.596,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192632,1750591592.7409537,1,-300.6,-487.5,-88.088,0,0,656,656,856,0,15
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192632,1750591592.7422414,2,294.0,11.1,407.528,0,0,656,656,856,0,15
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192632,1750591592.7434297,3,50.4,48.45,180.29,0,0,656,656,856,0,15
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192633,1750591593.7875502,1,-294.3,-483.9,-79.376,0,0,647,647,847,0,16
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192633,1750591593.7889235,2,293.4,10.05,404.866,0,0,647,647,847,0,16
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192633,1750591593.7901409,3,49.95,48.0,180.29,0,0,647,647,847,0,16
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192634,1750591594.5069325,1,-285.0,-490.35,-65.098,0,0,638,638,838,0,17
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192634,1750591594.5082195,2,292.05,9.3,405.592,0,0,638,638,838,0,17
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环2,20250622_192634,1750591594.5112004,3,48.9,48.75,181.258,0,0,638,638,838,0,17
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
